Names	!color
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sediminis-GCA_000299395	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_AR-GCA_000328925	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_SJ-GCA_000328945	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_piranensis-GCA_000875775	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_adriaticus-GCA_000956175	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_PRT-SC01-GCA_001321845	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_BACL13_MAG-121220-bin23-GCA_001437625	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_BACL13_MAG-120910-bin56-GCA_001438895	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_Nsub-GCA_001541925	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_LS_AOA-GCA_001543015	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_DDS1-GCA_001674955	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_UBA527-GCA_002494985	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_UBA526-GCA_002506665	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_UBA241-GCA_002508395	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_-GCA_002690535	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_CG10_big_fil_rev_8_21_14_0_10_33_7-GCA_002763195	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_NM25-GCA_003175215	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_-GCA_003228335	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_salaria-GCA_003248015	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_-GCA_003251855	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_-GCA_003331425	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_-GCA_003702495	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_-GCA_003702525	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_-GCA_003702545	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-Nitrosopumilus-Nitrosopumilus_sp_-GCA_003702585	#ff3333
Thaumarchaeota-none-Nitrosopumilales-Nitrosopumilaceae-none-Nitrosopumilaceae_archaeon-GCA_003229255	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon-GCA_002317805	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon-GCA_002317825	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_UBA459-GCA_002498045	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_UBA219-GCA_002498105	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_UBA218-GCA_002499525	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon-GCA_002731165	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_CG11_big_fil_rev_8_21_14_0_20_33_24-GCA_002762965	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_CG15_BIG_FIL_POST_REV_8_21_14_020_37_12-GCA_002781805	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_CG15_BIG_FIL_POST_REV_8_21_14_020_33_23-GCA_002783425	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_CG_4_10_14_0_8_um_filter_34_8-GCA_002784675	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_CG_4_9_14_0_2_um_filter_34_16-GCA_002788515	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon_CG_4_9_14_0_8_um_filter_34_10-GCA_002789395	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon-GCA_003820555	#ff3333
Thaumarchaeota-none-Nitrosopumilales-none-none-Nitrosopumilales_archaeon-GCA_003856905	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_brevis-GCA_000812185	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_REDSEA-S08_B1-GCA_001626095	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_REDSEA-S43_B1-GCA_001627015	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_REDSEA-S27_B13N2-GCA_001627055	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_REDSEA-S25_B3-GCA_001627075	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_REDSEA-S37_B6-GCA_001627095	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_REDSEA-S19_B12N3-GCA_001627105	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_REDSEA-S32_B2-GCA_001627165	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_REDSEA-S31_B2-GCA_001627235	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_-GCA_002724795	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_brevis-GCA_003045125	#ff3333
Thaumarchaeota-none-none-none-Nitrosopelagicus-Nitrosopelagicus_sp_-GCA_003702485	#ff3333
Thaumarchaeota-none-none-none-Nitrosotalea-Nitrosotalea_devanaterra-GCA_900065925	#ff3333
Thaumarchaeota-none-none-none-Nitrosotalea-Nitrosotalea_sp_Nd2-GCA_900143675	#ff3333
Thaumarchaeota-none-none-none-Nitrosotalea-Nitrosotalea_sp_SbT1-GCA_900167955	#ff3333
Thaumarchaeota-none-none-none-Nitrosotalea-Nitrosotalea_sp_CS-GCA_900177045	#ff3333
Thaumarchaeota-none-none-none-Nitrosotenuis-Nitrosotenuis_chungbukensis-GCA_000685395	#ff3333
Thaumarchaeota-none-none-none-Nitrosotenuis-Nitrosotenuis_cloacae-GCA_000955905	#ff3333
Thaumarchaeota-none-none-none-Nitrosotenuis-Nitrosotenuis_aquarius-GCA_002787055	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_SCGC_AB-539-E09-GCA_000349625	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AB-629-A13-GCA_000399745	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AB-629-I23-GCA_000399765	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_SCGC_AAA007-O23-GCA_000402075	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_SCGC_AB-179-E04-GCA_000405745	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_SCGC_AAA282-K18-GCA_000484975	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_JGI_OTU-4-GCA_000494125	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_JGI_OTU-1-GCA_000494145	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_JGI_OTU-2-GCA_000494165	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_JGI_OTU-3-GCA_000494185	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AAA799-N04-GCA_000722915	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_N4-GCA_000723185	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AAA799-E16-GCA_000724145	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AAA799-P11-GCA_000746685	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AAA799-D07-GCA_000746695	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AAA799-O18-GCA_000746705	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_RSA3-GCA_000746745	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AAA799-D11-GCA_000746765	#ff3333
Thaumarchaeota-none-none-none-none-Marine_Group_I_thaumarchaeote_SCGC_AAA799-B03-GCA_000746785	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_CSP1-1-GCA_001443365	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_casp-thauma1-GCA_001510225	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_casp-thauma2-GCA_001510255	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_casp-thauma3-GCA_001510275	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_casp-thauma4-GCA_001510295	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_RBG_16_49_8-GCA_001830115	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_BIN5-GCA_001914355	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_38_12-GCA_001917505	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_4_48_7-GCA_001917965	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_4_38_7-GCA_001917995	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_3_50_5-GCA_001918455	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_3_38_6-GCA_001918475	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_2_39_7-GCA_001918945	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_2_39_13_2-GCA_001918975	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_2_39_13_1-GCA_001918995	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_40CM_2_39_4-GCA_001919295	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_20CM_2_39_20-GCA_001920395	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_20CM_2_39_11-GCA_001920405	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_13_1_20CM_2_38_5-GCA_001920445	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_ex4484_121-GCA_002255105	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002317795	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_UBA57-GCA_002494565	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_UBA183-GCA_002495205	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_UBA141-GCA_002495315	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_UBA223-GCA_002495905	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_UBA164-GCA_002499005	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_UBA539-GCA_002505305	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_UBA160-GCA_002506605	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_UBA201-GCA_002508305	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002690335	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002693165	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002698885	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002709285	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002710505	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002713205	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002713325	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002717165	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002730325	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_002737455	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003135575	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003139715	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003164815	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003176995	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003193945	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003193985	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon_SCGC_AC-337_F14-GCA_003269155	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660635	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660665	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660685	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660695	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660725	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660745	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660755	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660785	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003660805	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003695185	#ff3333
Thaumarchaeota-none-none-none-none-Thaumarchaeota_archaeon-GCA_003972945	#ff3333
Euryarchaeota-Theionarchaea-none-none-none-Theionarchaea_archaeon_DG-70-GCA_001595795	#006699
Euryarchaeota-Theionarchaea-none-none-none-Theionarchaea_archaeon_DG-70-1-GCA_001595815	#006699
Euryarchaeota-Thermococci-Thermococcales-none-none-Thermococcales_archaeon_44_46-GCA_001507935	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Palaeococcus-Palaeococcus_pacificus-GCA_000725425	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Palaeococcus-Palaeococcus_ferrophilus-GCA_000966265	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus-Pyrococcus_furiosus-GCA_000007305	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus-Pyrococcus_horikoshii-GCA_000011105	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus-Pyrococcus_abyssi-GCA_000195935	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus-Pyrococcus_sp_NA2-GCA_000211475	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus-Pyrococcus_yayanosii-GCA_000215995	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus-Pyrococcus_sp_ST04-GCA_000263735	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus-Pyrococcus_furiosus-GCA_000275605	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Pyrococcus-Pyrococcus_kukulkanii-GCA_001577775	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_kodakarensis-GCA_000009965	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_onnurineus-GCA_000018365	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_gammatolerans-GCA_000022365	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sibiricus-GCA_000022545	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_barophilus-GCA_000151105	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_AM4-GCA_000151205	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_4557-GCA_000221185	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_litoralis-GCA_000246985	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_zilligii-GCA_000258515	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_cleftensis-GCA_000265525	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_PK-GCA_000430485	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_paralvinellae-GCA_000517445	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_nautili-GCA_000585495	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_eurythermalis-GCA_000769655	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_guaymasensis-GCA_000816105	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_celer-GCA_001315845	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_peptonophilus-GCA_001315905	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_JCM_11816-GCA_001316165	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_EP1-GCA_001317345	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_thioreducens-GCA_001418715	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_barophilus-GCA_001433455	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_celericrescens-GCA_001484195	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_2319x1-GCA_001484685	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sibiricus-GCA_001508065	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_40_45-GCA_001508175	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_peptonophilus-GCA_001592435	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_piezophilus-GCA_001647085	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_JdFR-02-GCA_002009975	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_5-4-GCA_002197185	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_celer-GCA_002214365	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_gorgonarius-GCA_002214385	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_barossii-GCA_002214465	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_pacificus-GCA_002214485	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_siculi-GCA_002214505	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_P6-GCA_002214525	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_thioreducens-GCA_002214545	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_radiotolerans-GCA_002214565	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_profundus-GCA_002214585	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_chitonophagus-GCA_002214605	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_chitonophagus-GCA_900012635	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_litoralis-GCA_900064395	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_thioreducens-GCA_900109425	#006699
Euryarchaeota-Thermococci-Thermococcales-Thermococcaceae-Thermococcus-Thermococcus_sp_EXT12c-GCA_900198835	#006699
Euryarchaeota-Thermoplasmata-none-none-none-methanogenic_archaeon_ISO4-H5-GCA_001560915	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon_UBA184-GCA_002495185	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon_UBA61-GCA_002503985	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_002727675	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon_HGW-Thermoplasmata-1-GCA_002838935	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon_HGW-Thermoplasmata-2-GCA_002838995	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon_M8B2D-GCA_002900525	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon_M9B1D-GCA_002900535	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon_M11B2D-GCA_002900545	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon_M9B2D-GCA_002900555	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003551065	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003551675	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003552585	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003553085	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003553355	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003553425	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003554965	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003555395	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003559355	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003560595	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003561665	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003649695	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003649715	#006699
Euryarchaeota-Thermoplasmata-none-none-none-Thermoplasmata_archaeon-GCA_003649745	#006699
